id,url_id,user_id,event_type,timestamp,details
1091,1091,278,created,2025-12-09 02:58:14,"{""short_code"":""St7FPp"",""original_url"":""https://acme.dev/warm/window/1091""}"
1092,1092,119,created,2025-09-22 00:49:53,"{""short_code"":""6Zfe4d"",""original_url"":""https://seeded.app/amber/engine/1092""}"
1093,1093,310,created,2025-12-14 08:15:38,"{""short_code"":""SgQelp"",""original_url"":""https://hackstack.io/forest/network/1093""}"
1094,1094,125,created,2025-12-16 19:53:36,"{""short_code"":""QsP5Gj"",""original_url"":""https://relay.cloud/young/beacon/1094""}"
1095,1095,44,created,2025-01-16 01:03:47,"{""short_code"":""sMtefr"",""original_url"":""https://acme.dev/calm/beacon/1095""}"
1096,1096,92,created,2025-11-03 20:15:18,"{""short_code"":""siOyJg"",""original_url"":""https://hackstack.io/navy/lagoon/1096""}"
1097,1097,340,created,2025-07-12 02:35:21,"{""short_code"":""TNarnM"",""original_url"":""https://hackstack.io/proud/meadow/1097""}"
1098,1098,142,created,2025-01-02 14:54:27,"{""short_code"":""f58xET"",""original_url"":""https://relay.cloud/ember/meadow/1098""}"
1099,1099,367,created,2025-06-23 06:05:15,"{""short_code"":""mtaNK4"",""original_url"":""https://seeded.app/tidy/garden/1099""}"
1100,1100,381,created,2025-10-04 18:18:54,"{""short_code"":""Sgow4y"",""original_url"":""https://acme.dev/young/signal/1100""}"
1101,1101,217,created,2025-07-11 14:20:44,"{""short_code"":""s6HrTm"",""original_url"":""https://example.com/warm/zenith/1101""}"
1102,1102,6,created,2026-01-11 11:39:11,"{""short_code"":""BkczUl"",""original_url"":""https://relay.cloud/quiet/yard/1102""}"
1103,1103,170,created,2025-07-14 15:07:54,"{""short_code"":""lIbA6c"",""original_url"":""https://acme.dev/vivid/island/1103""}"
1104,1104,226,created,2025-07-13 19:12:32,"{""short_code"":""xBgVBs"",""original_url"":""https://seeded.app/silver/island/1104""}"
1105,1105,26,created,2025-11-24 13:57:08,"{""short_code"":""krxAxt"",""original_url"":""https://acme.dev/gold/lagoon/1105""}"
1106,1106,45,created,2026-02-02 06:08:40,"{""short_code"":""LQTNbI"",""original_url"":""https://seeded.app/mellow/harvest/1106""}"
1107,1107,206,created,2025-01-01 15:10:12,"{""short_code"":""2KOPRJ"",""original_url"":""https://opswise.net/harbor/window/1107""}"
1108,1108,337,created,2025-02-22 22:43:27,"{""short_code"":""q898ck"",""original_url"":""https://acme.dev/jade/valley/1108""}"
1109,1109,95,created,2025-10-30 14:44:59,"{""short_code"":""mW4hhv"",""original_url"":""https://opswise.net/lively/signal/1109""}"
1110,1110,29,created,2025-05-05 23:07:45,"{""short_code"":""A3CkB9"",""original_url"":""https://acme.dev/clear/meadow/1110""}"
1111,1111,324,created,2025-01-03 21:54:19,"{""short_code"":""vnDvjo"",""original_url"":""https://example.com/gold/river/1111""}"
1112,1112,55,created,2025-04-09 13:44:27,"{""short_code"":""dh62Lr"",""original_url"":""https://hackstack.io/young/window/1112""}"
1113,1113,193,created,2025-08-14 02:19:44,"{""short_code"":""cemvT7"",""original_url"":""https://example.com/dawn/island/1113""}"
1114,1114,305,created,2025-09-07 06:54:05,"{""short_code"":""nZvIP0"",""original_url"":""https://acme.dev/quiet/engine/1114""}"
1115,1115,116,created,2025-06-03 08:43:23,"{""short_code"":""cFnJL5"",""original_url"":""https://seeded.app/vivid/trail/1115""}"
1116,1116,391,created,2025-01-05 21:16:11,"{""short_code"":""I62Q4E"",""original_url"":""https://acme.dev/vivid/zenith/1116""}"
1117,1117,393,created,2025-12-12 02:32:59,"{""short_code"":""wqOrRn"",""original_url"":""https://relay.cloud/calm/network/1117""}"
1118,1118,198,created,2025-07-10 01:33:04,"{""short_code"":""G6qA9e"",""original_url"":""https://opswise.net/tidy/kernel/1118""}"
1119,1119,339,created,2025-05-21 22:03:43,"{""short_code"":""vjgdJ8"",""original_url"":""https://example.com/urban/canyon/1119""}"
1120,1120,291,created,2025-12-31 05:12:32,"{""short_code"":""0bMp9j"",""original_url"":""https://example.com/clear/valley/1120""}"
1121,1121,2,created,2025-06-21 02:35:55,"{""short_code"":""yl3vAt"",""original_url"":""https://seeded.app/young/anchor/1121""}"
1122,1122,284,created,2025-03-24 12:32:33,"{""short_code"":""xpXhGB"",""original_url"":""https://acme.dev/ivory/orbit/1122""}"
1123,1123,301,created,2025-03-01 14:35:54,"{""short_code"":""MR4wjh"",""original_url"":""https://example.com/cobalt/window/1123""}"
1124,1124,201,created,2025-05-30 21:54:32,"{""short_code"":""tl1w9Z"",""original_url"":""https://example.com/harbor/valley/1124""}"
1125,1125,15,created,2025-05-13 06:03:14,"{""short_code"":""kLUViA"",""original_url"":""https://relay.cloud/harbor/lagoon/1125""}"
1126,1126,143,created,2025-05-24 15:14:48,"{""short_code"":""CQG9CT"",""original_url"":""https://opswise.net/keen/network/1126""}"
1127,1127,366,created,2025-01-20 13:32:25,"{""short_code"":""wp484m"",""original_url"":""https://relay.cloud/brisk/canyon/1127""}"
1128,1128,200,created,2025-12-04 03:47:18,"{""short_code"":""lSMnqo"",""original_url"":""https://seeded.app/rapid/zenith/1128""}"
1129,1129,323,created,2025-09-19 21:37:57,"{""short_code"":""eOWD2e"",""original_url"":""https://relay.cloud/brisk/uplink/1129""}"
1130,1130,362,created,2025-02-01 20:31:02,"{""short_code"":""bwPizK"",""original_url"":""https://hackstack.io/vivid/lagoon/1130""}"
1131,1131,118,created,2025-01-28 20:17:00,"{""short_code"":""65wbYw"",""original_url"":""https://seeded.app/opal/yard/1131""}"
1132,1132,287,created,2025-08-11 12:31:38,"{""short_code"":""W7ZYHP"",""original_url"":""https://relay.cloud/rapid/signal/1132""}"
1133,1133,368,created,2025-10-09 21:34:02,"{""short_code"":""FtsTW2"",""original_url"":""https://opswise.net/amber/delta/1133""}"
1134,1134,19,created,2025-01-30 12:03:37,"{""short_code"":""kkbaA7"",""original_url"":""https://hackstack.io/ivory/anchor/1134""}"
1135,1135,127,created,2025-03-22 17:22:19,"{""short_code"":""CK2U3c"",""original_url"":""https://example.com/calm/delta/1135""}"
1136,1136,246,created,2026-02-19 06:12:51,"{""short_code"":""SVFCdG"",""original_url"":""https://hackstack.io/clear/uplink/1136""}"
1137,1137,241,created,2025-02-08 16:50:29,"{""short_code"":""S8Nh3y"",""original_url"":""https://opswise.net/tidy/engine/1137""}"
1138,1138,360,created,2025-01-19 21:19:58,"{""short_code"":""eBv5fs"",""original_url"":""https://hackstack.io/dawn/zenith/1138""}"
1139,1139,156,created,2026-02-19 08:12:02,"{""short_code"":""HW305G"",""original_url"":""https://relay.cloud/ember/trail/1139""}"
1140,1140,59,created,2025-10-31 20:05:04,"{""short_code"":""BlOqe6"",""original_url"":""https://opswise.net/quiet/river/1140""}"
1141,1141,347,created,2026-02-09 19:59:46,"{""short_code"":""X7TDxI"",""original_url"":""https://acme.dev/forest/network/1141""}"
1142,1142,56,created,2025-10-01 00:13:18,"{""short_code"":""NBxJ8S"",""original_url"":""https://acme.dev/mellow/uplink/1142""}"
1143,1143,142,created,2025-10-04 09:55:55,"{""short_code"":""1DJJHO"",""original_url"":""https://relay.cloud/gold/meadow/1143""}"
1144,1144,7,created,2026-01-04 02:59:09,"{""short_code"":""eyzW04"",""original_url"":""https://opswise.net/warm/uplink/1144""}"
1145,1145,250,created,2025-02-01 22:48:03,"{""short_code"":""phODhT"",""original_url"":""https://seeded.app/keen/island/1145""}"
1146,1146,170,created,2025-10-19 13:48:14,"{""short_code"":""1aikn3"",""original_url"":""https://acme.dev/urban/signal/1146""}"
1147,1147,143,created,2025-06-03 07:18:05,"{""short_code"":""rD1GYY"",""original_url"":""https://acme.dev/keen/island/1147""}"
1148,1148,82,created,2025-01-16 07:01:16,"{""short_code"":""6BtqiL"",""original_url"":""https://example.com/ivory/river/1148""}"
1149,1149,269,created,2025-02-18 10:11:18,"{""short_code"":""leMDTP"",""original_url"":""https://opswise.net/ivory/network/1149""}"
1150,1150,186,created,2026-01-30 01:12:40,"{""short_code"":""oL1Lpv"",""original_url"":""https://relay.cloud/gold/anchor/1150""}"
1151,1151,124,created,2025-06-14 04:24:20,"{""short_code"":""Y45cll"",""original_url"":""https://hackstack.io/lively/window/1151""}"
1152,1152,148,created,2026-02-10 20:37:47,"{""short_code"":""r0jhl6"",""original_url"":""https://hackstack.io/navy/trail/1152""}"
1153,1153,382,created,2025-08-06 11:41:37,"{""short_code"":""fgkGYQ"",""original_url"":""https://hackstack.io/young/quartz/1153""}"
1154,1154,294,created,2025-12-16 08:39:50,"{""short_code"":""yx4EZO"",""original_url"":""https://opswise.net/mellow/canyon/1154""}"
1155,1155,34,created,2026-01-26 21:20:23,"{""short_code"":""g3fcnX"",""original_url"":""https://seeded.app/dawn/quartz/1155""}"
1156,1156,27,created,2025-05-02 21:37:40,"{""short_code"":""2xsi89"",""original_url"":""https://example.com/warm/field/1156""}"
1157,1157,393,created,2025-08-30 02:04:01,"{""short_code"":""OJVO72"",""original_url"":""https://opswise.net/gold/lagoon/1157""}"
1158,1158,217,created,2025-01-26 20:08:52,"{""short_code"":""69h4FB"",""original_url"":""https://example.com/ivory/river/1158""}"
1159,1159,88,created,2025-04-27 16:41:15,"{""short_code"":""bh5IO1"",""original_url"":""https://relay.cloud/tidy/engine/1159""}"
1160,1160,256,created,2025-09-20 17:22:07,"{""short_code"":""FOt6kh"",""original_url"":""https://hackstack.io/ember/yard/1160""}"
1161,1161,38,created,2025-06-22 07:27:35,"{""short_code"":""Apj8HZ"",""original_url"":""https://opswise.net/clear/valley/1161""}"
1162,1162,49,created,2025-08-07 17:11:49,"{""short_code"":""EhUi33"",""original_url"":""https://hackstack.io/silver/delta/1162""}"
1163,1163,344,created,2025-11-17 18:03:32,"{""short_code"":""iwB88h"",""original_url"":""https://example.com/warm/island/1163""}"
1164,1164,296,created,2025-11-25 10:01:33,"{""short_code"":""qheiYb"",""original_url"":""https://example.com/rapid/engine/1164""}"
1165,1165,226,created,2025-05-15 18:41:22,"{""short_code"":""qm6hCU"",""original_url"":""https://example.com/keen/anchor/1165""}"
1166,1166,395,created,2025-12-12 04:14:19,"{""short_code"":""Ow5U1I"",""original_url"":""https://seeded.app/silver/river/1166""}"
1167,1167,130,created,2025-01-22 11:15:51,"{""short_code"":""pRgjL4"",""original_url"":""https://hackstack.io/silver/valley/1167""}"
1168,1168,236,created,2025-03-06 18:30:11,"{""short_code"":""GciFea"",""original_url"":""https://example.com/brisk/valley/1168""}"
1169,1169,349,created,2025-12-23 20:10:30,"{""short_code"":""LsCt5K"",""original_url"":""https://opswise.net/rapid/field/1169""}"
1170,1170,90,created,2025-08-24 14:20:41,"{""short_code"":""3DXFjT"",""original_url"":""https://relay.cloud/young/yard/1170""}"
1171,1171,135,created,2025-09-01 15:32:58,"{""short_code"":""A3OBhc"",""original_url"":""https://example.com/warm/yard/1171""}"
1172,1172,313,created,2025-03-09 00:36:33,"{""short_code"":""HXeYZV"",""original_url"":""https://hackstack.io/dawn/zenith/1172""}"
1173,1173,175,created,2025-02-28 12:15:21,"{""short_code"":""hyeOPH"",""original_url"":""https://example.com/navy/orbit/1173""}"
1174,1174,270,created,2026-01-20 07:02:24,"{""short_code"":""pWZNFG"",""original_url"":""https://relay.cloud/silver/river/1174""}"
1175,1175,12,created,2025-10-12 00:07:13,"{""short_code"":""pKEtG7"",""original_url"":""https://opswise.net/amber/orbit/1175""}"
1176,1176,248,created,2025-01-12 19:22:26,"{""short_code"":""Ydxc9b"",""original_url"":""https://hackstack.io/vivid/kernel/1176""}"
1177,1177,228,created,2025-11-20 12:19:53,"{""short_code"":""TOrd86"",""original_url"":""https://opswise.net/navy/canyon/1177""}"
1178,1178,126,created,2025-04-12 10:51:46,"{""short_code"":""cWLEsn"",""original_url"":""https://relay.cloud/navy/engine/1178""}"
1179,1179,271,created,2025-09-21 18:45:48,"{""short_code"":""RSB3Hn"",""original_url"":""https://acme.dev/forest/kernel/1179""}"
1180,1180,397,created,2025-08-02 00:20:18,"{""short_code"":""7jZbrl"",""original_url"":""https://relay.cloud/brisk/kernel/1180""}"
1181,1181,243,created,2025-03-14 13:59:45,"{""short_code"":""MDOTfN"",""original_url"":""https://example.com/amber/garden/1181""}"
1182,1182,163,created,2025-04-29 02:30:03,"{""short_code"":""U0svN3"",""original_url"":""https://relay.cloud/calm/engine/1182""}"
1183,1183,276,created,2025-12-14 23:13:23,"{""short_code"":""HcvzrU"",""original_url"":""https://seeded.app/mellow/beacon/1183""}"
1184,1184,382,created,2025-10-24 02:52:58,"{""short_code"":""m6Bo26"",""original_url"":""https://acme.dev/vivid/window/1184""}"
1185,1185,239,created,2025-05-26 15:35:19,"{""short_code"":""AtMC95"",""original_url"":""https://acme.dev/amber/orbit/1185""}"
1186,1186,110,created,2025-07-13 15:16:53,"{""short_code"":""kkShhZ"",""original_url"":""https://hackstack.io/calm/zenith/1186""}"
1187,1187,139,created,2025-03-20 11:07:19,"{""short_code"":""WcOwTw"",""original_url"":""https://opswise.net/proud/delta/1187""}"
1188,1188,88,created,2025-09-21 19:02:55,"{""short_code"":""s7EhVt"",""original_url"":""https://acme.dev/tidy/pioneer/1188""}"
1189,1189,298,created,2025-04-01 10:35:43,"{""short_code"":""PgXbiy"",""original_url"":""https://example.com/opal/window/1189""}"
1190,1190,248,created,2025-11-27 20:10:23,"{""short_code"":""nmdkFQ"",""original_url"":""https://opswise.net/tidy/beacon/1190""}"
1191,1191,106,created,2025-08-30 03:09:22,"{""short_code"":""dtIxz8"",""original_url"":""https://acme.dev/calm/engine/1191""}"
1192,1192,55,created,2025-03-24 07:40:05,"{""short_code"":""wSRCVW"",""original_url"":""https://seeded.app/amber/window/1192""}"
1193,1193,103,created,2025-06-19 02:37:45,"{""short_code"":""ZbElaE"",""original_url"":""https://relay.cloud/opal/beacon/1193""}"
1194,1194,340,created,2025-03-04 03:13:01,"{""short_code"":""BLBH6E"",""original_url"":""https://hackstack.io/calm/engine/1194""}"
1195,1195,109,created,2025-09-22 17:51:40,"{""short_code"":""mGwC8M"",""original_url"":""https://acme.dev/gold/valley/1195""}"
1196,1196,179,created,2025-12-27 08:01:17,"{""short_code"":""mgrFmh"",""original_url"":""https://relay.cloud/quiet/meadow/1196""}"
1197,1197,374,created,2025-06-18 12:54:21,"{""short_code"":""0ycQiy"",""original_url"":""https://hackstack.io/keen/meadow/1197""}"
1198,1198,27,created,2025-11-22 10:49:47,"{""short_code"":""KNAjuB"",""original_url"":""https://hackstack.io/gold/zenith/1198""}"
1199,1199,305,created,2025-01-10 16:41:07,"{""short_code"":""VLYJBQ"",""original_url"":""https://relay.cloud/keen/harvest/1199""}"
1200,1200,174,created,2025-02-14 20:55:03,"{""short_code"":""gUdEvD"",""original_url"":""https://acme.dev/tidy/zenith/1200""}"
1201,1201,348,created,2026-01-10 18:51:32,"{""short_code"":""fU1mBB"",""original_url"":""https://opswise.net/opal/harvest/1201""}"
1202,1202,311,created,2025-05-19 01:27:48,"{""short_code"":""uQC397"",""original_url"":""https://example.com/quiet/pioneer/1202""}"
1203,1203,76,created,2026-01-22 19:05:21,"{""short_code"":""c2lN8b"",""original_url"":""https://opswise.net/young/quartz/1203""}"
1204,1204,246,created,2025-09-02 17:49:49,"{""short_code"":""6i6Jwk"",""original_url"":""https://relay.cloud/young/uplink/1204""}"
1205,1205,177,created,2025-02-06 13:44:22,"{""short_code"":""58uQsM"",""original_url"":""https://acme.dev/lively/beacon/1205""}"
1206,1206,387,created,2026-02-18 14:03:55,"{""short_code"":""yd8UzM"",""original_url"":""https://opswise.net/opal/meadow/1206""}"
1207,1207,214,created,2025-01-06 00:37:45,"{""short_code"":""RsjwFB"",""original_url"":""https://acme.dev/clear/canyon/1207""}"
1208,1208,124,created,2025-10-09 10:29:31,"{""short_code"":""ykWdWw"",""original_url"":""https://example.com/forest/river/1208""}"
1209,1209,301,created,2025-06-14 18:55:21,"{""short_code"":""ME4VoY"",""original_url"":""https://acme.dev/urban/orbit/1209""}"
1210,1210,49,created,2026-02-12 00:27:14,"{""short_code"":""hp5iHr"",""original_url"":""https://relay.cloud/opal/lagoon/1210""}"
1211,1211,254,created,2025-04-07 09:47:26,"{""short_code"":""z5sWJ1"",""original_url"":""https://acme.dev/clear/river/1211""}"
1212,1212,191,created,2025-08-31 18:20:33,"{""short_code"":""qkzbLU"",""original_url"":""https://hackstack.io/young/pioneer/1212""}"
1213,1213,28,created,2025-10-14 07:49:45,"{""short_code"":""yAqbjt"",""original_url"":""https://opswise.net/navy/signal/1213""}"
1214,1214,395,created,2025-11-04 14:36:21,"{""short_code"":""3lysj0"",""original_url"":""https://opswise.net/amber/valley/1214""}"
1215,1215,195,created,2025-08-13 06:19:50,"{""short_code"":""m95cYx"",""original_url"":""https://acme.dev/proud/beacon/1215""}"
1216,1216,244,created,2025-10-24 04:37:05,"{""short_code"":""ucVNa0"",""original_url"":""https://acme.dev/cobalt/zenith/1216""}"
1217,1217,7,created,2025-06-17 04:35:07,"{""short_code"":""3YoUcd"",""original_url"":""https://hackstack.io/opal/quartz/1217""}"
1218,1218,133,created,2025-05-26 06:40:59,"{""short_code"":""FnLDnX"",""original_url"":""https://example.com/gold/kernel/1218""}"
1219,1219,344,created,2025-10-14 23:10:36,"{""short_code"":""B3ayA9"",""original_url"":""https://seeded.app/clear/pioneer/1219""}"
1220,1220,346,created,2025-01-27 00:58:07,"{""short_code"":""27m13P"",""original_url"":""https://relay.cloud/mellow/island/1220""}"
1221,1221,121,created,2025-04-20 12:04:18,"{""short_code"":""znHIUM"",""original_url"":""https://relay.cloud/lively/island/1221""}"
1222,1222,164,created,2025-05-08 19:05:39,"{""short_code"":""g9p6kk"",""original_url"":""https://seeded.app/harbor/garden/1222""}"
1223,1223,301,created,2025-07-08 07:51:37,"{""short_code"":""FqRIIJ"",""original_url"":""https://acme.dev/vivid/anchor/1223""}"
1224,1224,390,created,2025-04-05 09:34:27,"{""short_code"":""yzCGs5"",""original_url"":""https://example.com/cobalt/network/1224""}"
1225,1225,87,created,2025-05-21 21:51:45,"{""short_code"":""Wq5W2S"",""original_url"":""https://acme.dev/proud/island/1225""}"
1226,1226,28,created,2025-02-02 18:12:27,"{""short_code"":""qKXIHv"",""original_url"":""https://example.com/urban/canyon/1226""}"
1227,1227,115,created,2025-11-20 05:31:38,"{""short_code"":""u9ZtIa"",""original_url"":""https://acme.dev/vivid/river/1227""}"
1228,1228,380,created,2025-03-29 22:08:40,"{""short_code"":""QjQSRs"",""original_url"":""https://opswise.net/dawn/lagoon/1228""}"
